MAP    ,FACILITY    ,STREET    ,CITY    ,ST    ,ZIP    ,DIST    ,MILES    ,DIR    ,REL ELEV    ,ELEV    ,Elev Diff from TP    ,TP    ,DB NAME    ,FIELD DESC    ,FIELD VALUE    ,EPA-ID    ,EDR ID    
AF155,90194,2995 SAN PABLO AVE,BERKELEY,CA,94702,1794,0.340,N,High,50,12,,LUST,date9,7/11/1995,,S101624564
AF155,90194,2995 SAN PABLO AVE,BERKELEY,CA,94702,1794,0.340,N,High,50,12,,SWEEPS UST,Status,Not reported,,S101624564
AF155,90194,2995 SAN PABLO AVE,BERKELEY,CA,94702,1794,0.340,N,High,50,12,,SWEEPS UST,Comp Number,61750,,S101624564
AF155,90194,2995 SAN PABLO AVE,BERKELEY,CA,94702,1794,0.340,N,High,50,12,,SWEEPS UST,Tank Status,Not reported,,S101624564
AF155,90194,2995 SAN PABLO AVE,BERKELEY,CA,94702,1794,0.340,N,High,50,12,,HIST CORTESE,Reg Id,01-0353,,S101624564
AF155,90194,2995 SAN PABLO AVE,BERKELEY,CA,94702,1794,0.340,N,High,50,12,,CERS,,,,S101624564
156,GATEWAY LIQUORS,5944 SAN PABLO AVE,OAKLAND,CA,94608,1830,0.347,SSE,High,40,2,,Alameda County CS,Status,Preliminary Site Assessment Workplan Submitted,,S102430664
156,GATEWAY LIQUORS,5944 SAN PABLO AVE,OAKLAND,CA,94608,1830,0.347,SSE,High,40,2,,Alameda County CS,Status,Case Closed,,S102430664
156,GATEWAY LIQUORS,5944 SAN PABLO AVE,OAKLAND,CA,94608,1830,0.347,SSE,High,40,2,,Alameda County CS,Status,Preliminary Site Assessment Underway,,S102430664
156,GATEWAY LIQUORS,5944 SAN PABLO AVE,OAKLAND,CA,94608,1830,0.347,SSE,High,40,2,,Alameda County CS,Status,Leak Confirmation,,S102430664
156,GATEWAY LIQUORS,5944 SAN PABLO AVE,OAKLAND,CA,94608,1830,0.347,SSE,High,40,2,,Alameda County CS,Record Id,RO0000097,,S102430664
156,GATEWAY LIQUORS,5944 SAN PABLO AVE,OAKLAND,CA,94608,1830,0.347,SSE,High,40,2,,LUST,Facility Status,Preliminary site assessment underway,,S102430664
156,GATEWAY LIQUORS,5944 SAN PABLO AVE,OAKLAND,CA,94608,1830,0.347,SSE,High,40,2,,LUST,Status,Completed - Case Closed,,S102430664
156,GATEWAY LIQUORS,5944 SAN PABLO AVE,OAKLAND,CA,94608,1830,0.347,SSE,High,40,2,,LUST,Facility Id,01-2035,,S102430664
156,GATEWAY LIQUORS,5944 SAN PABLO AVE,OAKLAND,CA,94608,1830,0.347,SSE,High,40,2,,LUST,Global Id,T0600101880,,S102430664
156,GATEWAY LIQUORS,5944 SAN PABLO AVE,OAKLAND,CA,94608,1830,0.347,SSE,High,40,2,,LUST,date9,Not reported,,S102430664
156,GATEWAY LIQUORS,5944 SAN PABLO AVE,OAKLAND,CA,94608,1830,0.347,SSE,High,40,2,,HIST CORTESE,Reg Id,01-2035,,S102430664
AJ157,HOLETT MACHINE WORKS,746 FOLGER AVENUE,BERKELEY,CA,94710,1852,0.351,WNW,Low,25,-13,,LUST,Status,Completed - Case Closed,,S105084570
AJ157,HOLETT MACHINE WORKS,746 FOLGER AVENUE,BERKELEY,CA,94710,1852,0.351,WNW,Low,25,-13,,LUST,Global Id,T0600113959,,S105084570
AJ157,HOLETT MACHINE WORKS,746 FOLGER AVENUE,BERKELEY,CA,94710,1852,0.351,WNW,Low,25,-13,,CERS,,,,S105084570
AH158,CLEARPRINT PAPER CO,1482 67TH ST,EMERYVILLE,CA,94608,1854,0.351,WNW,Low,24,-14,,CA FID UST,Facility Id,01001826,,1000156038
AH158,CLEARPRINT PAPER CO,1482 67TH ST,EMERYVILLE,CA,94608,1854,0.351,WNW,Low,24,-14,,CA FID UST,Status,A,,1000156038
AH158,CLEARPRINT PAPER CO,1482 67TH ST,EMERYVILLE,CA,94608,1854,0.351,WNW,Low,24,-14,,HIST UST,Facility Id,00000019666,,1000156038
AH158,CLEARPRINT PAPER CO,1482 67TH ST,EMERYVILLE,CA,94608,1854,0.351,WNW,Low,24,-14,,Alameda County CS,Status,Pollution Characterization,,1000156038
AH158,CLEARPRINT PAPER CO,1482 67TH ST,EMERYVILLE,CA,94608,1854,0.351,WNW,Low,24,-14,,Alameda County CS,Status,Case Closed,,1000156038
AH158,CLEARPRINT PAPER CO,1482 67TH ST,EMERYVILLE,CA,94608,1854,0.351,WNW,Low,24,-14,,Alameda County CS,Record Id,RO0000055,,1000156038
AH158,CLEARPRINT PAPER CO,1482 67TH ST,EMERYVILLE,CA,94608,1854,0.351,WNW,Low,24,-14,,LUST,Facility Status,Leak being confirmed,,1000156038
AH158,CLEARPRINT PAPER CO,1482 67TH ST,EMERYVILLE,CA,94608,1854,0.351,WNW,Low,24,-14,,LUST,Status,Completed - Case Closed,,1000156038
AH158,CLEARPRINT PAPER CO,1482 67TH ST,EMERYVILLE,CA,94608,1854,0.351,WNW,Low,24,-14,,LUST,Facility Id,01-2083,,1000156038
AH158,CLEARPRINT PAPER CO,1482 67TH ST,EMERYVILLE,CA,94608,1854,0.351,WNW,Low,24,-14,,LUST,Global Id,T0600101915,,1000156038
AH158,CLEARPRINT PAPER CO,1482 67TH ST,EMERYVILLE,CA,94608,1854,0.351,WNW,Low,24,-14,,LUST,date9,Not reported,,1000156038
AH158,CLEARPRINT PAPER CO,1482 67TH ST,EMERYVILLE,CA,94608,1854,0.351,WNW,Low,24,-14,,CERS,,,,1000156038
AK159,SIMEON - 64TH STREET PROPERTIES,1480 64TH STREET,EMERYVILLE,CA,94608,1895,0.359,WSW,Low,16,-22,,CPS-SLIC,Facility Status,Completed - Case Closed,,S106235217
AK159,SIMEON - 64TH STREET PROPERTIES,1480 64TH STREET,EMERYVILLE,CA,94608,1895,0.359,WSW,Low,16,-22,,CPS-SLIC,Facility Id,SL20259877,,S106235217
AK159,SIMEON - 64TH STREET PROPERTIES,1480 64TH STREET,EMERYVILLE,CA,94608,1895,0.359,WSW,Low,16,-22,,CPS-SLIC,Global Id,SL20259877,,S106235217
AK159,SIMEON - 64TH STREET PROPERTIES,1480 64TH STREET,EMERYVILLE,CA,94608,1895,0.359,WSW,Low,16,-22,,DEED,Status,COMPLETED - CASE CLOSED,,S106235217
AK159,SIMEON - 64TH STREET PROPERTIES,1480 64TH STREET,EMERYVILLE,CA,94608,1895,0.359,WSW,Low,16,-22,,DEED,Envirostor ID,SL20259877,,S106235217
AK159,SIMEON - 64TH STREET PROPERTIES,1480 64TH STREET,EMERYVILLE,CA,94608,1895,0.359,WSW,Low,16,-22,,CERS,,,,S106235217
AL160,HOLLIS STREET PROJECT,6050 HOLLIS,EMERYVILLE,CA,94608,1919,0.363,SSW,Low,18,-20,,HIST CORTESE,Reg Id,01-0773,,S102431437
AL161,HOLLIS STREET PROJECT,6050 HOLLIS,EMERYVILLE,CA,94608,1919,0.363,SSW,Low,18,-20,,Alameda County CS,Status,Case Closed,,S105688710
AL161,HOLLIS STREET PROJECT,6050 HOLLIS,EMERYVILLE,CA,94608,1919,0.363,SSW,Low,18,-20,,Alameda County CS,Record Id,RO0000699,,S105688710
AL161,HOLLIS STREET PROJECT,6050 HOLLIS,EMERYVILLE,CA,94608,1919,0.363,SSW,Low,18,-20,,LUST,Facility Status,Case Closed,,S105688710
AL161,HOLLIS STREET PROJECT,6050 HOLLIS,EMERYVILLE,CA,94608,1919,0.363,SSW,Low,18,-20,,LUST,Status,Completed - Case Closed,,S105688710
AL161,HOLLIS STREET PROJECT,6050 HOLLIS,EMERYVILLE,CA,94608,1919,0.363,SSW,Low,18,-20,,LUST,Facility Id,01-0773,,S105688710
AL161,HOLLIS STREET PROJECT,6050 HOLLIS,EMERYVILLE,CA,94608,1919,0.363,SSW,Low,18,-20,,LUST,Global Id,T0600100710,,S105688710
AL161,HOLLIS STREET PROJECT,6050 HOLLIS,EMERYVILLE,CA,94608,1919,0.363,SSW,Low,18,-20,,LUST,date9,9/25/1997,,S105688710
AL161,HOLLIS STREET PROJECT,6050 HOLLIS,EMERYVILLE,CA,94608,1919,0.363,SSW,Low,18,-20,,CERS,,,,S105688710
AL162,EMERYVILLE ORDNANCE DEPOT (J09CA7056),,EMERYVILLE,CA,,1923,0.364,SSW,Low,20,-18,,ENVIROSTOR,Status,No Further Action,,S107736293
AL162,EMERYVILLE ORDNANCE DEPOT (J09CA7056),,EMERYVILLE,CA,,1923,0.364,SSW,Low,20,-18,,ENVIROSTOR,Facility Id,80001040,,S107736293
AL163,EMERYVILLE ORDNANCE DEPOT,,EMERYVILLE,CA,,1927,0.365,SSW,Low,20,-18,,FUDS,,,,1007211904
AJ164,"GRING PEST CONTROL SERVICE, IN",741 FOLGER AVE,BERKELEY,CA,94710,1968,0.373,WNW,Low,23,-15,,CA FID UST,Facility Id,01000850,,S101624609
AJ164,"GRING PEST CONTROL SERVICE, IN",741 FOLGER AVE,BERKELEY,CA,94710,1968,0.373,WNW,Low,23,-15,,CA FID UST,Status,A,,S101624609
AJ164,"GRING PEST CONTROL SERVICE, IN",741 FOLGER AVE,BERKELEY,CA,94710,1968,0.373,WNW,Low,23,-15,,LUST,Facility Status,Case Closed,,S101624609
AJ164,"GRING PEST CONTROL SERVICE, IN",741 FOLGER AVE,BERKELEY,CA,94710,1968,0.373,WNW,Low,23,-15,,LUST,Status,Completed - Case Closed,,S101624609
AJ164,"GRING PEST CONTROL SERVICE, IN",741 FOLGER AVE,BERKELEY,CA,94710,1968,0.373,WNW,Low,23,-15,,LUST,Facility Id,01-0724,,S101624609
AJ164,"GRING PEST CONTROL SERVICE, IN",741 FOLGER AVE,BERKELEY,CA,94710,1968,0.373,WNW,Low,23,-15,,LUST,Global Id,T0600100668,,S101624609
AJ164,"GRING PEST CONTROL SERVICE, IN",741 FOLGER AVE,BERKELEY,CA,94710,1968,0.373,WNW,Low,23,-15,,LUST,date9,4/23/2003,,S101624609
AJ164,"GRING PEST CONTROL SERVICE, IN",741 FOLGER AVE,BERKELEY,CA,94710,1968,0.373,WNW,Low,23,-15,,SWEEPS UST,Status,Not reported,,S101624609
AJ164,"GRING PEST CONTROL SERVICE, IN",741 FOLGER AVE,BERKELEY,CA,94710,1968,0.373,WNW,Low,23,-15,,SWEEPS UST,Comp Number,67297,,S101624609
AJ164,"GRING PEST CONTROL SERVICE, IN",741 FOLGER AVE,BERKELEY,CA,94710,1968,0.373,WNW,Low,23,-15,,SWEEPS UST,Tank Status,Not reported,,S101624609
AJ164,"GRING PEST CONTROL SERVICE, IN",741 FOLGER AVE,BERKELEY,CA,94710,1968,0.373,WNW,Low,23,-15,,HIST CORTESE,Reg Id,01-0724,,S101624609
AJ164,"GRING PEST CONTROL SERVICE, IN",741 FOLGER AVE,BERKELEY,CA,94710,1968,0.373,WNW,Low,23,-15,,PEST LIC,,,,S101624609
AJ164,"GRING PEST CONTROL SERVICE, IN",741 FOLGER AVE,BERKELEY,CA,94710,1968,0.373,WNW,Low,23,-15,,CERS,,,,S101624609
AM165,CAMP ASHBY,,BERKELEY,CA,,1974,0.374,NW,Low,33,-5,,ENVIROSTOR,Status,No Further Action,,S107736007
AM165,CAMP ASHBY,,BERKELEY,CA,,1974,0.374,NW,Low,33,-5,,ENVIROSTOR,Facility Id,80000378,,S107736007
AM166,CAMP ASHBY,,BERKELEY,CA,,1989,0.377,NW,Low,32,-6,,FUDS,,,,1007211901
AN167,PETERSON MFG. CO.,1600 063RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,CA FID UST,Facility Id,01002113,,1000218831
AN167,PETERSON MFG. CO.,1600 063RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,CA FID UST,Status,I,,1000218831
AN167,PETERSON MFG. CO.,1600 063RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,HIST UST,Facility Id,00000010751,,1000218831
AN167,PETERSON MFG. CO.,1600 063RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,Alameda County CS,Status,Pollution Characterization,,1000218831
AN167,PETERSON MFG. CO.,1600 063RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,Alameda County CS,Status,11,,1000218831
AN167,PETERSON MFG. CO.,1600 063RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,Alameda County CS,Record Id,RO0000052,,1000218831
AN167,PETERSON MFG. CO.,1600 063RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,LUST,Status,Open - Verification Monitoring,,1000218831
AN167,PETERSON MFG. CO.,1600 063RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,LUST,Global Id,T0600101068,,1000218831
AN167,PETERSON MFG. CO.,1600 063RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,Cortese,Cleanup Status,OPEN - VERIFICATION MONITORING,,1000218831
AN167,PETERSON MFG. CO.,1600 063RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,Cortese,Envirostor Id,Not reported,,1000218831
AN167,PETERSON MFG. CO.,1600 063RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,SWEEPS UST,Status,Not reported,,1000218831
AN167,PETERSON MFG. CO.,1600 063RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,SWEEPS UST,Comp Number,10751,,1000218831
AN167,PETERSON MFG. CO.,1600 063RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,SWEEPS UST,Tank Status,Not reported,,1000218831
AN167,PETERSON MFG. CO.,1600 063RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,HIST CORTESE,Reg Id,01-1159,,1000218831
AN167,PETERSON MFG. CO.,1600 063RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,NPDES,Facility Status,Active,,1000218831
AN167,PETERSON MFG. CO.,1600 063RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,NPDES,Facility Status,Not reported,,1000218831
AN167,PETERSON MFG. CO.,1600 063RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,CIWQS,,,,1000218831
AN167,PETERSON MFG. CO.,1600 063RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,CERS,,,,1000218831
AN168,PETERSON MFTG. CO.,1600 63RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,HIST UST,Facility Id,00000019675,,U001599304
AN168,PETERSON MFTG. CO.,1600 63RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,LUST,Facility Status,Pollution Characterization,,U001599304
AN168,PETERSON MFTG. CO.,1600 63RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,LUST,Facility Id,01-1159,,U001599304
AN168,PETERSON MFTG. CO.,1600 63RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,LUST,date9,Not reported,,U001599304
AN168,PETERSON MFTG. CO.,1600 63RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,SWEEPS UST,Status,A,,U001599304
AN168,PETERSON MFTG. CO.,1600 63RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,SWEEPS UST,Comp Number,300147,,U001599304
AN168,PETERSON MFTG. CO.,1600 63RD ST,EMERYVILLE,CA,94608,2031,0.385,SW,Low,15,-23,,SWEEPS UST,Tank Status,A,,U001599304
AO169,ASPHALT PRODUCTS OIL CORPORATI,1001 ASHBY AVE,BERKELEY,CA,94710,2032,0.385,NNW,High,40,2,,CA FID UST,Facility Id,01000179,,S101624596
AO169,ASPHALT PRODUCTS OIL CORPORATI,1001 ASHBY AVE,BERKELEY,CA,94710,2032,0.385,NNW,High,40,2,,CA FID UST,Status,A,,S101624596
AO169,ASPHALT PRODUCTS OIL CORPORATI,1001 ASHBY AVE,BERKELEY,CA,94710,2032,0.385,NNW,High,40,2,,LUST,Facility Status,Post remedial action monitoring ,,S101624596
AO169,ASPHALT PRODUCTS OIL CORPORATI,1001 ASHBY AVE,BERKELEY,CA,94710,2032,0.385,NNW,High,40,2,,LUST,Status,Completed - Case Closed,,S101624596
AO169,ASPHALT PRODUCTS OIL CORPORATI,1001 ASHBY AVE,BERKELEY,CA,94710,2032,0.385,NNW,High,40,2,,LUST,Facility Id,01-0060,,S101624596
AO169,ASPHALT PRODUCTS OIL CORPORATI,1001 ASHBY AVE,BERKELEY,CA,94710,2032,0.385,NNW,High,40,2,,LUST,Global Id,T0600100054,,S101624596
AO169,ASPHALT PRODUCTS OIL CORPORATI,1001 ASHBY AVE,BERKELEY,CA,94710,2032,0.385,NNW,High,40,2,,LUST,date9,12/17/2001,,S101624596
AO169,ASPHALT PRODUCTS OIL CORPORATI,1001 ASHBY AVE,BERKELEY,CA,94710,2032,0.385,NNW,High,40,2,,SWEEPS UST,Status,Not reported,,S101624596
AO169,ASPHALT PRODUCTS OIL CORPORATI,1001 ASHBY AVE,BERKELEY,CA,94710,2032,0.385,NNW,High,40,2,,SWEEPS UST,Status,A,,S101624596
AO169,ASPHALT PRODUCTS OIL CORPORATI,1001 ASHBY AVE,BERKELEY,CA,94710,2032,0.385,NNW,High,40,2,,SWEEPS UST,Comp Number,50157,,S101624596
AO169,ASPHALT PRODUCTS OIL CORPORATI,1001 ASHBY AVE,BERKELEY,CA,94710,2032,0.385,NNW,High,40,2,,SWEEPS UST,Tank Status,Not reported,,S101624596
AO169,ASPHALT PRODUCTS OIL CORPORATI,1001 ASHBY AVE,BERKELEY,CA,94710,2032,0.385,NNW,High,40,2,,SWEEPS UST,Tank Status,A,,S101624596
AO169,ASPHALT PRODUCTS OIL CORPORATI,1001 ASHBY AVE,BERKELEY,CA,94710,2032,0.385,NNW,High,40,2,,HIST CORTESE,Reg Id,01-0060,,S101624596
AO169,ASPHALT PRODUCTS OIL CORPORATI,1001 ASHBY AVE,BERKELEY,CA,94710,2032,0.385,NNW,High,40,2,,CERS,,,,S101624596
AO170,ASPHALT PRODUCTS OIL CORP HY,1001 ASHBY AVENUE,BERKELEY,CA,94710,2032,0.385,NNW,High,40,2,,CPS-SLIC,Facility Id,01S0404,,S105035460
AO170,ASPHALT PRODUCTS OIL CORP HY,1001 ASHBY AVENUE,BERKELEY,CA,94710,2032,0.385,NNW,High,40,2,,EMI,Facility Id,754,,S105035460
AO170,ASPHALT PRODUCTS OIL CORP HY,1001 ASHBY AVENUE,BERKELEY,CA,94710,2032,0.385,NNW,High,40,2,,WDS,Facility Status,Active - Any facility with a continuous or seasonal discharge that is under Waste Discharge Requirements. ,,S105035460
AO170,ASPHALT PRODUCTS OIL CORP HY,1001 ASHBY AVENUE,BERKELEY,CA,94710,2032,0.385,NNW,High,40,2,,WDS,Facility Id,2 01I004583,,S105035460
AO170,ASPHALT PRODUCTS OIL CORP HY,1001 ASHBY AVENUE,BERKELEY,CA,94710,2032,0.385,NNW,High,40,2,,CIWQS,,,,S105035460
AO170,ASPHALT PRODUCTS OIL CORP HY,1001 ASHBY AVENUE,BERKELEY,CA,94710,2032,0.385,NNW,High,40,2,,CERS,,,,S105035460
171,SIEGAL & STRAIN ARCHITECT,1295 59TH ST,EMERYVILLE,CA,94608,2056,0.389,S,Low,26,-12,,Alameda County CS,Status,Case Closed,,S105194659
171,SIEGAL & STRAIN ARCHITECT,1295 59TH ST,EMERYVILLE,CA,94608,2056,0.389,S,Low,26,-12,,Alameda County CS,Record Id,RO0000825,,S105194659
171,SIEGAL & STRAIN ARCHITECT,1295 59TH ST,EMERYVILLE,CA,94608,2056,0.389,S,Low,26,-12,,LUST,Facility Status,Case Closed,,S105194659
171,SIEGAL & STRAIN ARCHITECT,1295 59TH ST,EMERYVILLE,CA,94608,2056,0.389,S,Low,26,-12,,LUST,Status,Completed - Case Closed,,S105194659
171,SIEGAL & STRAIN ARCHITECT,1295 59TH ST,EMERYVILLE,CA,94608,2056,0.389,S,Low,26,-12,,LUST,Facility Id,01-2470,,S105194659
171,SIEGAL & STRAIN ARCHITECT,1295 59TH ST,EMERYVILLE,CA,94608,2056,0.389,S,Low,26,-12,,LUST,Global Id,T0600191823,,S105194659
171,SIEGAL & STRAIN ARCHITECT,1295 59TH ST,EMERYVILLE,CA,94608,2056,0.389,S,Low,26,-12,,LUST,date9,7/7/1999,,S105194659
171,SIEGAL & STRAIN ARCHITECT,1295 59TH ST,EMERYVILLE,CA,94608,2056,0.389,S,Low,26,-12,,CERS,,,,S105194659
AJ172,FOLGER AVENUE PROPERTY,722 FOLGER AVE,BERKELEY,CA,94608,2071,0.392,WNW,Low,24,-14,,CPS-SLIC,Facility Status,Completed - Case Closed,,S101306312
AJ172,FOLGER AVENUE PROPERTY,722 FOLGER AVE,BERKELEY,CA,94608,2071,0.392,WNW,Low,24,-14,,CPS-SLIC,Global Id,T0600191547,,S101306312
AJ172,FOLGER AVENUE PROPERTY,722 FOLGER AVE,BERKELEY,CA,94608,2071,0.392,WNW,Low,24,-14,,LUST,Facility Status,Pollution Characterization,,S101306312
AJ172,FOLGER AVENUE PROPERTY,722 FOLGER AVE,BERKELEY,CA,94608,2071,0.392,WNW,Low,24,-14,,LUST,Facility Id,01-0460,,S101306312
AJ172,FOLGER AVENUE PROPERTY,722 FOLGER AVE,BERKELEY,CA,94608,2071,0.392,WNW,Low,24,-14,,LUST,date9,Not reported,,S101306312
AJ172,FOLGER AVENUE PROPERTY,722 FOLGER AVE,BERKELEY,CA,94608,2071,0.392,WNW,Low,24,-14,,HIST CORTESE,Reg Id,01-0460,,S101306312
AJ173,DIESEL FUEL TANK AREA FORMER,722 FOLGER AVE,BERKELEY,CA,94617,2071,0.392,WNW,Low,24,-14,,CPS-SLIC,Facility Id,01S0489,,S106610980
AJ173,DIESEL FUEL TANK AREA FORMER,722 FOLGER AVE,BERKELEY,CA,94617,2071,0.392,WNW,Low,24,-14,,CERS,,,,S106610980
174,JWP MECHANICAL,999 ANTHONY ST,BERKELEY,CA,94704,2092,0.396,NNW,Low,37,-1,,LUST,Facility Status,Case Closed,,S103995034
174,JWP MECHANICAL,999 ANTHONY ST,BERKELEY,CA,94704,2092,0.396,NNW,Low,37,-1,,LUST,Status,Completed - Case Closed,,S103995034
174,JWP MECHANICAL,999 ANTHONY ST,BERKELEY,CA,94704,2092,0.396,NNW,Low,37,-1,,LUST,Facility Id,01-0812,,S103995034
174,JWP MECHANICAL,999 ANTHONY ST,BERKELEY,CA,94704,2092,0.396,NNW,Low,37,-1,,LUST,Global Id,T0600100748,,S103995034
174,JWP MECHANICAL,999 ANTHONY ST,BERKELEY,CA,94704,2092,0.396,NNW,Low,37,-1,,LUST,date9,4/13/1995,,S103995034
174,JWP MECHANICAL,999 ANTHONY ST,BERKELEY,CA,94704,2092,0.396,NNW,Low,37,-1,,HIST CORTESE,Reg Id,01-0812,,S103995034
174,JWP MECHANICAL,999 ANTHONY ST,BERKELEY,CA,94704,2092,0.396,NNW,Low,37,-1,,CERS,,,,S103995034
AL175,ITT GRINNELL PROPERTY,6121 HOLLIS STREET,EMERYVILLE,CA,94608,2104,0.398,SSW,Low,17,-21,,CPS-SLIC,Facility Id,SLT2O06571,,S103666871
AL175,ITT GRINNELL PROPERTY,6121 HOLLIS STREET,EMERYVILLE,CA,94608,2104,0.398,SSW,Low,17,-21,,LUST,Facility Status,Preliminary site assessment underway,,S103666871
AL175,ITT GRINNELL PROPERTY,6121 HOLLIS STREET,EMERYVILLE,CA,94608,2104,0.398,SSW,Low,17,-21,,LUST,Facility Id,01-1737,,S103666871
AL175,ITT GRINNELL PROPERTY,6121 HOLLIS STREET,EMERYVILLE,CA,94608,2104,0.398,SSW,Low,17,-21,,LUST,date9,Not reported,,S103666871
AL175,ITT GRINNELL PROPERTY,6121 HOLLIS STREET,EMERYVILLE,CA,94608,2104,0.398,SSW,Low,17,-21,,SWEEPS UST,Status,Not reported,,S103666871
AL175,ITT GRINNELL PROPERTY,6121 HOLLIS STREET,EMERYVILLE,CA,94608,2104,0.398,SSW,Low,17,-21,,SWEEPS UST,Status,A,,S103666871
AL175,ITT GRINNELL PROPERTY,6121 HOLLIS STREET,EMERYVILLE,CA,94608,2104,0.398,SSW,Low,17,-21,,SWEEPS UST,Comp Number,8391,,S103666871
AL175,ITT GRINNELL PROPERTY,6121 HOLLIS STREET,EMERYVILLE,CA,94608,2104,0.398,SSW,Low,17,-21,,SWEEPS UST,Tank Status,Not reported,,S103666871
AL175,ITT GRINNELL PROPERTY,6121 HOLLIS STREET,EMERYVILLE,CA,94608,2104,0.398,SSW,Low,17,-21,,ENVIROSTOR,Status,Refer: Other Agency,,S103666871
AL175,ITT GRINNELL PROPERTY,6121 HOLLIS STREET,EMERYVILLE,CA,94608,2104,0.398,SSW,Low,17,-21,,ENVIROSTOR,Facility Id,1500101,,S103666871
AL175,ITT GRINNELL PROPERTY,6121 HOLLIS STREET,EMERYVILLE,CA,94608,2104,0.398,SSW,Low,17,-21,,HIST CORTESE,Reg Id,01-1737,,S103666871
AP176,COULTER STEEL & FORGE CO,1494 67TH ST,EMERYVILLE,CA,94608,2116,0.401,W,Low,21,-17,,RCRA-SQG,EPA Id,CAD009114265,CAD009114265,1000292592
AP176,COULTER STEEL & FORGE CO,1494 67TH ST,EMERYVILLE,CA,94608,2116,0.401,W,Low,21,-17,,FINDS,Registry ID:,110000770791,CAD009114265,1000292592
AP176,COULTER STEEL & FORGE CO,1494 67TH ST,EMERYVILLE,CA,94608,2116,0.401,W,Low,21,-17,,FINDS,Registry ID:,110057047510,CAD009114265,1000292592
AP176,COULTER STEEL & FORGE CO,1494 67TH ST,EMERYVILLE,CA,94608,2116,0.401,W,Low,21,-17,,ICIS,FRS ID:,110000770791,CAD009114265,1000292592
AP176,COULTER STEEL & FORGE CO,1494 67TH ST,EMERYVILLE,CA,94608,2116,0.401,W,Low,21,-17,,ECHO,Registry ID,110057047510,CAD009114265,1000292592
AP176,COULTER STEEL & FORGE CO,1494 67TH ST,EMERYVILLE,CA,94608,2116,0.401,W,Low,21,-17,,ECHO,Registry ID,110000770791,CAD009114265,1000292592
AP176,COULTER STEEL & FORGE CO,1494 67TH ST,EMERYVILLE,CA,94608,2116,0.401,W,Low,21,-17,,HIST UST,Facility Id,00000016601,CAD009114265,1000292592
AP176,COULTER STEEL & FORGE CO,1494 67TH ST,EMERYVILLE,CA,94608,2116,0.401,W,Low,21,-17,,Alameda County CS,Status,Case Closed,CAD009114265,1000292592
AP176,COULTER STEEL & FORGE CO,1494 67TH ST,EMERYVILLE,CA,94608,2116,0.401,W,Low,21,-17,,Alameda County CS,Record Id,RO0000596,CAD009114265,1000292592
AP176,COULTER STEEL & FORGE CO,1494 67TH ST,EMERYVILLE,CA,94608,2116,0.401,W,Low,21,-17,,LUST,Facility Status,Case Closed,CAD009114265,1000292592
AP176,COULTER STEEL & FORGE CO,1494 67TH ST,EMERYVILLE,CA,94608,2116,0.401,W,Low,21,-17,,LUST,Status,Completed - Case Closed,CAD009114265,1000292592
AP176,COULTER STEEL & FORGE CO,1494 67TH ST,EMERYVILLE,CA,94608,2116,0.401,W,Low,21,-17,,LUST,Facility Id,01-1415,CAD009114265,1000292592
AP176,COULTER STEEL & FORGE CO,1494 67TH ST,EMERYVILLE,CA,94608,2116,0.401,W,Low,21,-17,,LUST,Global Id,T0600101307,CAD009114265,1000292592
AP176,COULTER STEEL & FORGE CO,1494 67TH ST,EMERYVILLE,CA,94608,2116,0.401,W,Low,21,-17,,LUST,date9,5/16/1996,CAD009114265,1000292592
